ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
16373,36340,0.654978962,0.607142857,1.000000000,0.666450357
16374,36340,1.000000000,1.000000000,1.000000000,1.000000000
16375,99999,0.000000000,0.000000000,1.000000000,1.000000000
16388,32740,0.000000000,1.000000000,0.000000000,1.000000000
16401,32740,0.026972010,0.000000000,0.000000000,0.025493025
16401,21500,0.973027990,1.000000000,1.000000000,0.974506975
16402,47620,1.000000000,1.000000000,1.000000000,1.000000000
16403,21500,0.055960138,0.019736842,0.000000000,0.052483269
16403,32740,0.944039862,0.980263158,1.000000000,0.947516731
16404,32740,1.000000000,1.000000000,1.000000000,1.000000000
16405,47620,1.000000000,1.000000000,1.000000000,1.000000000
16406,32740,1.000000000,1.000000000,1.000000000,1.000000000
16407,32740,0.009525782,0.002232143,0.000000000,0.008600183
16407,47620,0.110167737,0.033482143,0.000000000,0.100091491
16407,21500,0.880306482,0.964285714,1.000000000,0.891308326
16410,21500,1.000000000,1.000000000,1.000000000,1.000000000
16411,21500,1.000000000,1.000000000,1.000000000,1.000000000
16412,21500,0.941380012,0.968051118,0.979865772,0.944967415
16412,32740,0.058619988,0.031948882,0.020134228,0.055032585
16413,21500,0.000000000,0.000000000,1.000000000,1.000000000
16415,21500,1.000000000,1.000000000,1.000000000,1.000000000
16416,47620,0.000000000,0.000000000,1.000000000,1.000000000
16417,21500,1.000000000,1.000000000,1.000000000,1.000000000
16420,32740,0.005882353,0.000000000,0.000000000,0.005714286
16420,47620,0.994117647,1.000000000,1.000000000,0.994285714
16421,21500,1.000000000,1.000000000,1.000000000,1.000000000
16422,32740,0.000000000,0.000000000,1.000000000,1.000000000
16423,21500,1.000000000,1.000000000,1.000000000,1.000000000
16424,32740,1.000000000,1.000000000,1.000000000,1.000000000
16426,21500,1.000000000,1.000000000,1.000000000,1.000000000
16427,21500,0.000000000,0.000000000,1.000000000,1.000000000
16428,21500,1.000000000,1.000000000,1.000000000,1.000000000
16430,21500,1.000000000,1.000000000,1.000000000,1.000000000
16433,32740,1.000000000,1.000000000,1.000000000,1.000000000
16434,21500,0.006238859,0.000000000,0.000000000,0.006003431
16434,47620,0.112299465,0.023255814,0.000000000,0.108919383
16434,32740,0.881461676,0.976744186,1.000000000,0.885077187
16435,32740,0.981412639,1.000000000,1.000000000,0.982476636
16435,21500,0.018587361,0.000000000,0.000000000,0.017523364
16436,47620,1.000000000,1.000000000,1.000000000,1.000000000
16438,32740,0.271173067,0.101941748,0.068181818,0.258300781
16438,21500,0.728826933,0.898058252,0.931818182,0.741699219
16440,32740,1.000000000,1.000000000,1.000000000,1.000000000
16441,21500,0.988844622,1.000000000,1.000000000,0.989563921
16441,32740,0.011155378,0.000000000,0.000000000,0.010436079
16442,21500,1.000000000,1.000000000,1.000000000,1.000000000
16443,21500,1.000000000,1.000000000,1.000000000,1.000000000
16444,21500,1.000000000,1.000000000,0.000000000,1.000000000
16475,21500,0.000000000,1.000000000,0.000000000,1.000000000
16501,21500,1.000000000,1.000000000,1.000000000,1.000000000
16502,21500,1.000000000,1.000000000,1.000000000,1.000000000
16503,21500,1.000000000,1.000000000,1.000000000,1.000000000
16504,21500,1.000000000,1.000000000,1.000000000,1.000000000
16505,21500,1.000000000,1.000000000,1.000000000,1.000000000
16506,21500,1.000000000,1.000000000,1.000000000,1.000000000
16507,21500,1.000000000,1.000000000,1.000000000,1.000000000
16508,21500,1.000000000,1.000000000,1.000000000,1.000000000
16509,21500,1.000000000,1.000000000,1.000000000,1.000000000
16510,21500,1.000000000,1.000000000,1.000000000,1.000000000
16511,21500,1.000000000,1.000000000,1.000000000,1.000000000
16512,21500,1.000000000,1.000000000,1.000000000,1.000000000
16514,21500,1.000000000,1.000000000,1.000000000,1.000000000
16515,21500,0.000000000,1.000000000,1.000000000,1.000000000
16530,21500,0.000000000,1.000000000,0.000000000,1.000000000
16534,21500,0.000000000,1.000000000,0.000000000,1.000000000
16541,21500,1.000000000,1.000000000,1.000000000,1.000000000
16544,21500,0.000000000,1.000000000,1.000000000,1.000000000
16546,21500,1.000000000,1.000000000,1.000000000,1.000000000
16550,21500,0.000000000,1.000000000,1.000000000,1.000000000
16563,21500,0.000000000,1.000000000,1.000000000,1.000000000
16565,21500,0.000000000,1.000000000,1.000000000,1.000000000
16601,27780,0.000190525,0.000000000,0.000000000,0.000172444
16601,11020,0.999809475,1.000000000,1.000000000,0.999827556
16602,11020,1.000000000,1.000000000,1.000000000,1.000000000
16603,11020,1.000000000,1.000000000,1.000000000,1.000000000
16611,26500,0.990108803,0.983606557,1.000000000,0.989990901
16611,11020,0.009891197,0.016393443,0.000000000,0.010009099
16613,27780,0.973154362,0.937500000,1.000000000,0.974702381
16613,11020,0.026845638,0.062500000,0.000000000,0.025297619
16616,20180,1.000000000,1.000000000,0.000000000,1.000000000
16617,11020,1.000000000,1.000000000,1.000000000,1.000000000
16619,27780,0.000000000,1.000000000,1.000000000,1.000000000
16620,20180,0.000000000,1.000000000,1.000000000,1.000000000
16621,26500,1.000000000,1.000000000,1.000000000,1.000000000
16622,26500,1.000000000,1.000000000,1.000000000,1.000000000
16623,26500,1.000000000,1.000000000,1.000000000,1.000000000
16624,27780,0.000000000,1.000000000,1.000000000,1.000000000
16625,99999,0.209287116,0.036144578,0.065573770,0.195457262
16625,11020,0.790712884,0.963855422,0.934426230,0.804542738
16627,20180,0.935099338,1.000000000,1.000000000,0.941527446
16627,27780,0.064900662,0.000000000,0.000000000,0.058472554
16629,27780,1.000000000,0.500000000,0.000000000,0.939393939
16629,11020,0.000000000,0.500000000,1.000000000,0.060606061
16630,27780,1.000000000,1.000000000,1.000000000,1.000000000
16631,11020,0.000000000,1.000000000,1.000000000,1.000000000
16633,99999,0.000000000,1.000000000,1.000000000,1.000000000
16634,26500,0.000000000,1.000000000,1.000000000,1.000000000
16635,27780,0.000000000,0.005988024,0.000000000,0.000582581
16635,11020,1.000000000,0.994011976,1.000000000,0.999417419
16636,27780,0.896103896,0.857142857,1.000000000,0.897243108
16636,11020,0.103896104,0.142857143,0.000000000,0.102756892
16637,11020,1.000000000,1.000000000,1.000000000,1.000000000
16638,26500,1.000000000,0.000000000,0.000000000,1.000000000
16639,20180,0.130755064,0.120000000,0.000000000,0.129370629
16639,27780,0.869244936,0.880000000,1.000000000,0.870629371
16640,20180,0.004237288,0.000000000,0.000000000,0.003891051
16640,27780,0.995762712,1.000000000,1.000000000,0.996108949
16641,11020,0.044917258,0.033333333,0.000000000,0.043350478
16641,27780,0.955082742,0.966666667,1.000000000,0.956649522
16644,27780,0.000000000,1.000000000,1.000000000,1.000000000
16645,20180,1.000000000,1.000000000,0.000000000,1.000000000
16646,20180,0.021381579,0.000000000,0.000000000,0.011607143
16646,27780,0.978618421,1.000000000,1.000000000,0.988392857
16647,26500,1.000000000,1.000000000,1.000000000,1.000000000
16648,11020,1.000000000,1.000000000,1.000000000,1.000000000
16650,99999,1.000000000,1.000000000,1.000000000,1.000000000
16651,20180,1.000000000,1.000000000,1.000000000,1.000000000
16652,26500,0.996981891,1.000000000,1.000000000,0.997389683
16652,44300,0.003018109,0.000000000,0.000000000,0.002610317
16654,26500,0.000000000,1.000000000,0.000000000,1.000000000
16655,99999,0.952380952,1.000000000,1.000000000,0.954102921
16655,11020,0.047619048,0.000000000,0.000000000,0.045897079
16656,20180,1.000000000,1.000000000,1.000000000,1.000000000
16657,99999,0.036741214,0.033333333,0.000000000,0.036418816
16657,26500,0.963258786,0.966666667,1.000000000,0.963581184
16659,99999,1.000000000,1.000000000,0.000000000,1.000000000
16660,26500,0.000000000,1.000000000,1.000000000,1.000000000
16661,20180,1.000000000,1.000000000,0.000000000,1.000000000
16662,99999,0.055511499,0.005714286,0.000000000,0.050976139
16662,11020,0.944488501,0.994285714,1.000000000,0.949023861
16663,20180,0.000000000,1.000000000,1.000000000,1.000000000
16664,99999,1.000000000,1.000000000,1.000000000,1.000000000
16665,11020,0.000000000,1.000000000,1.000000000,1.000000000
16666,44300,0.150983146,0.085365854,0.100000000,0.146788991
16666,20180,0.849016854,0.914634146,0.900000000,0.853211009
16667,99999,1.000000000,1.000000000,1.000000000,1.000000000
16668,27780,1.000000000,1.000000000,1.000000000,1.000000000
16669,26500,1.000000000,1.000000000,1.000000000,1.000000000
16670,99999,1.000000000,1.000000000,1.000000000,1.000000000
16671,20180,0.000000000,1.000000000,1.000000000,1.000000000
16672,99999,0.000000000,1.000000000,1.000000000,1.000000000
16673,99999,0.141087130,0.026178010,0.027397260,0.130151844
16673,11020,0.858912870,0.973821990,0.972602740,0.869848156
16674,99999,0.086614173,0.000000000,0.000000000,0.048034934
16674,26500,0.913385827,1.000000000,1.000000000,0.951965066
16675,27780,1.000000000,1.000000000,0.000000000,1.000000000
16677,44300,0.000000000,1.000000000,1.000000000,1.000000000
16678,99999,0.803302225,0.905660377,1.000000000,0.815224463
16678,26500,0.196697775,0.094339623,0.000000000,0.184775537
16679,99999,1.000000000,1.000000000,1.000000000,1.000000000
16680,20180,1.000000000,1.000000000,1.000000000,1.000000000
16681,20180,0.000000000,1.000000000,1.000000000,1.000000000
16682,11020,1.000000000,1.000000000,0.000000000,1.000000000
16683,26500,1.000000000,1.000000000,0.000000000,1.000000000
16684,11020,0.000000000,1.000000000,1.000000000,1.000000000
16685,26500,1.000000000,1.000000000,1.000000000,1.000000000
16686,26500,0.082213192,0.022222222,0.018404908,0.077589944
16686,11020,0.896686465,0.961111111,0.981595092,0.902037278
16686,44300,0.021100344,0.016666667,0.000000000,0.020372779
16689,26500,0.041176471,0.000000000,0.000000000,0.038251366
16689,99999,0.958823529,1.000000000,1.000000000,0.961748634
16691,99999,1.000000000,1.000000000,0.000000000,1.000000000
16692,20180,1.000000000,1.000000000,0.000000000,1.000000000
16693,11020,0.996220302,1.000000000,1.000000000,0.996482412
16693,26500,0.003779698,0.000000000,0.000000000,0.003517588
16694,26500,0.000000000,1.000000000,0.500000000,0.666666667
16694,99999,0.000000000,0.000000000,0.500000000,0.333333333
16695,99999,1.000000000,1.000000000,1.000000000,1.000000000
16701,14620,1.000000000,1.000000000,1.000000000,1.000000000
16720,99999,1.000000000,1.000000000,1.000000000,1.000000000
16724,14620,0.000000000,1.000000000,0.000000000,1.000000000
16725,14620,0.000000000,1.000000000,0.000000000,1.000000000
16726,14620,1.000000000,0.000000000,1.000000000,1.000000000
16727,14620,1.000000000,1.000000000,1.000000000,1.000000000
16729,14620,1.000000000,1.000000000,1.000000000,1.000000000
16730,14620,0.000000000,1.000000000,1.000000000,1.000000000
16731,14620,1.000000000,1.000000000,1.000000000,1.000000000
16732,14620,1.000000000,1.000000000,1.000000000,1.000000000
16733,14620,0.000000000,1.000000000,1.000000000,1.000000000
16734,41260,0.000000000,1.000000000,0.000000000,1.000000000
16735,41260,0.051892552,0.021126761,0.000000000,0.047008547
16735,14620,0.948107448,0.978873239,1.000000000,0.952991453
16738,14620,1.000000000,1.000000000,1.000000000,1.000000000
16740,14620,1.000000000,1.000000000,1.000000000,1.000000000
16743,99999,0.029546612,0.032679739,0.113207547,0.033753375
16743,14620,0.970453388,0.967320261,0.886792453,0.966246625
16744,14620,1.000000000,1.000000000,1.000000000,1.000000000
16745,14620,1.000000000,1.000000000,1.000000000,1.000000000
16746,99999,1.000000000,1.000000000,1.000000000,1.000000000
16748,99999,0.690926276,0.720000000,0.993670886,0.759828449
16748,14620,0.309073724,0.280000000,0.006329114,0.240171551
16749,14620,1.000000000,1.000000000,1.000000000,1.000000000
16750,14620,1.000000000,1.000000000,1.000000000,1.000000000
16801,44300,1.000000000,1.000000000,1.000000000,1.000000000
16802,44300,1.000000000,1.000000000,1.000000000,1.000000000
16803,44300,1.000000000,1.000000000,1.000000000,1.000000000
16804,44300,1.000000000,1.000000000,1.000000000,1.000000000
16820,44300,1.000000000,1.000000000,1.000000000,1.000000000
16821,20180,1.000000000,1.000000000,1.000000000,1.000000000
16822,30820,0.866915423,0.903225806,0.957627119,0.879328437
16822,44300,0.133084577,0.096774194,0.042372881,0.120671563
16823,44300,1.000000000,1.000000000,1.000000000,1.000000000
16825,20180,0.000000000,1.000000000,1.000000000,1.000000000
16826,44300,0.000000000,1.000000000,1.000000000,1.000000000
16827,44300,1.000000000,1.000000000,1.000000000,1.000000000
16828,44300,1.000000000,1.000000000,1.000000000,1.000000000
16829,44300,1.000000000,1.000000000,0.000000000,1.000000000
16830,20180,1.000000000,1.000000000,1.000000000,1.000000000
16832,44300,1.000000000,1.000000000,1.000000000,1.000000000
16833,20180,1.000000000,1.000000000,1.000000000,1.000000000
16834,20180,0.000000000,1.000000000,1.000000000,1.000000000
16835,44300,0.000000000,1.000000000,1.000000000,1.000000000
16836,20180,1.000000000,1.000000000,1.000000000,1.000000000
16837,20180,1.000000000,1.000000000,1.000000000,1.000000000
16838,20180,1.000000000,1.000000000,1.000000000,1.000000000
16839,20180,1.000000000,1.000000000,1.000000000,1.000000000
16840,20180,1.000000000,1.000000000,1.000000000,1.000000000
16841,30820,0.022683398,0.031746032,0.000000000,0.021416084
16841,44300,0.977316602,0.968253968,1.000000000,0.978583916
16843,20180,0.000000000,1.000000000,1.000000000,1.000000000
16844,44300,1.000000000,1.000000000,1.000000000,1.000000000
16845,20180,0.340611354,0.842105263,1.000000000,0.569832402
16845,30820,0.017467249,0.000000000,0.000000000,0.011173184
16845,44300,0.641921397,0.157894737,0.000000000,0.418994413
16847,20180,0.000000000,1.000000000,1.000000000,1.000000000
16848,30820,0.000000000,1.000000000,1.000000000,1.000000000
16849,20180,0.000000000,1.000000000,1.000000000,1.000000000
16850,20180,1.000000000,1.000000000,0.000000000,1.000000000
16851,44300,0.000000000,1.000000000,1.000000000,1.000000000
16852,44300,1.000000000,1.000000000,1.000000000,1.000000000
16853,44300,1.000000000,1.000000000,1.000000000,1.000000000
16854,44300,1.000000000,1.000000000,1.000000000,1.000000000
16855,20180,0.000000000,1.000000000,1.000000000,1.000000000
16856,44300,0.000000000,1.000000000,1.000000000,1.000000000
16858,20180,1.000000000,1.000000000,1.000000000,1.000000000
16859,44300,1.000000000,1.000000000,1.000000000,1.000000000
16860,20180,0.638190955,1.000000000,1.000000000,0.647058824
16860,44300,0.361809045,0.000000000,0.000000000,0.352941176
16861,20180,1.000000000,1.000000000,0.000000000,1.000000000
16863,20180,1.000000000,1.000000000,1.000000000,1.000000000
16864,44300,1.000000000,1.000000000,1.000000000,1.000000000
16865,26500,0.066290550,0.000000000,0.000000000,0.062583222
16865,44300,0.933709450,1.000000000,1.000000000,0.937416778
16866,44300,0.692253021,0.663157895,0.715736041,0.690374004
16866,20180,0.307746979,0.336842105,0.284263959,0.309625996
16868,44300,1.000000000,1.000000000,1.000000000,1.000000000
16870,11020,0.000678426,0.000000000,0.000000000,0.000652103
16870,44300,0.999321574,1.000000000,1.000000000,0.999347897
16871,20180,0.489361702,1.000000000,1.000000000,0.510204082
16871,30820,0.510638298,0.000000000,0.000000000,0.489795918
16872,44300,1.000000000,1.000000000,1.000000000,1.000000000
16873,20180,0.000000000,1.000000000,1.000000000,1.000000000
16874,44300,1.000000000,1.000000000,1.000000000,1.000000000
16875,44300,1.000000000,1.000000000,1.000000000,1.000000000
16876,20180,0.000000000,1.000000000,1.000000000,1.000000000
16877,26500,0.640173410,0.714285714,0.750000000,0.642756681
16877,44300,0.359826590,0.285714286,0.250000000,0.357243319
16878,20180,1.000000000,1.000000000,1.000000000,1.000000000
16879,20180,1.000000000,1.000000000,1.000000000,1.000000000
16881,20180,1.000000000,1.000000000,1.000000000,1.000000000
16882,44300,1.000000000,1.000000000,1.000000000,1.000000000
16901,99999,1.000000000,1.000000000,1.000000000,1.000000000
16910,42380,1.000000000,1.000000000,0.000000000,1.000000000
16911,99999,0.000000000,1.000000000,0.000000000,1.000000000
16912,99999,1.000000000,1.000000000,1.000000000,1.000000000
16914,99999,0.051935788,0.000000000,0.000000000,0.050597976
16914,42380,0.948064212,1.000000000,1.000000000,0.949402024
16915,99999,1.000000000,1.000000000,1.000000000,1.000000000
16917,99999,1.000000000,1.000000000,1.000000000,1.000000000
16920,99999,1.000000000,1.000000000,1.000000000,1.000000000
16921,99999,1.000000000,1.000000000,1.000000000,1.000000000
16922,99999,1.000000000,1.000000000,1.000000000,1.000000000
16923,99999,1.000000000,1.000000000,1.000000000,1.000000000
16925,42380,1.000000000,1.000000000,1.000000000,1.000000000
16926,42380,1.000000000,1.000000000,0.000000000,1.000000000
16927,99999,1.000000000,1.000000000,1.000000000,1.000000000
16928,99999,1.000000000,1.000000000,1.000000000,1.000000000
16929,99999,1.000000000,1.000000000,1.000000000,1.000000000
16930,48700,0.191275168,0.125000000,0.000000000,0.186900958
16930,99999,0.808724832,0.875000000,1.000000000,0.813099042
16932,99999,1.000000000,1.000000000,1.000000000,1.000000000
16933,99999,1.000000000,1.000000000,1.000000000,1.000000000
16935,99999,1.000000000,1.000000000,0.000000000,1.000000000
16936,99999,0.852796860,0.705882353,0.666666667,0.846009390
16936,42380,0.147203140,0.294117647,0.333333333,0.153990610
16937,99999,1.000000000,1.000000000,0.000000000,1.000000000
16938,48700,0.268065268,0.333333333,0.000000000,0.269058296
16938,99999,0.731934732,0.666666667,1.000000000,0.730941704
16939,99999,0.000000000,1.000000000,0.000000000,1.000000000
16940,99999,0.000000000,1.000000000,0.000000000,1.000000000
16941,99999,1.000000000,1.000000000,1.000000000,1.000000000
16942,99999,1.000000000,1.000000000,1.000000000,1.000000000
16943,99999,1.000000000,1.000000000,0.000000000,1.000000000
16945,42380,1.000000000,1.000000000,0.000000000,1.000000000
16946,99999,1.000000000,1.000000000,1.000000000,1.000000000
16947,42380,0.944110855,1.000000000,1.000000000,0.950082508
16947,99999,0.055889145,0.000000000,0.000000000,0.049917492
16948,99999,1.000000000,1.000000000,1.000000000,1.000000000
16950,99999,1.000000000,1.000000000,1.000000000,1.000000000
17001,25420,1.000000000,1.000000000,1.000000000,1.000000000
17002,26500,0.251184834,0.250000000,0.000000000,0.251121076
17002,30380,0.748815166,0.750000000,0.000000000,0.748878924
17003,30140,1.000000000,1.000000000,1.000000000,1.000000000
17004,30380,1.000000000,1.000000000,1.000000000,1.000000000
17005,25420,1.000000000,0.000000000,1.000000000,1.000000000
17006,25420,1.000000000,1.000000000,0.000000000,1.000000000
17007,25420,1.000000000,1.000000000,1.000000000,1.000000000
17009,30380,1.000000000,1.000000000,1.000000000,1.000000000
17010,30140,1.000000000,0.000000000,1.000000000,1.000000000
17011,49620,0.035830836,0.000000000,0.000000000,0.030350897
17011,25420,0.964169164,1.000000000,1.000000000,0.969649103
17013,25420,1.000000000,1.000000000,1.000000000,1.000000000
17014,99999,1.000000000,1.000000000,1.000000000,1.000000000
17015,25420,1.000000000,1.000000000,1.000000000,1.000000000
17016,30140,1.000000000,1.000000000,1.000000000,1.000000000
17017,44980,0.840543881,0.903225806,0.894736842,0.844004657
17017,25420,0.159456119,0.096774194,0.105263158,0.155995343
17018,25420,1.000000000,1.000000000,1.000000000,1.000000000
17019,23900,0.006669232,0.005681818,0.000000000,0.006471716
17019,49620,0.986148519,0.991477273,1.000000000,0.986697028
17019,25420,0.007182250,0.002840909,0.000000000,0.006831256
17020,25420,1.000000000,1.000000000,1.000000000,1.000000000
17021,99999,0.879032258,1.000000000,1.000000000,0.880715706
17021,25420,0.096774194,0.000000000,0.000000000,0.095427435
17021,16540,0.006048387,0.000000000,0.000000000,0.005964215
17021,26500,0.018145161,0.000000000,0.000000000,0.017892644
17022,29540,0.907452697,0.916393443,0.982843137,0.909640010
17022,25420,0.092547303,0.083606557,0.017156863,0.090359990
17023,25420,1.000000000,1.000000000,1.000000000,1.000000000
17024,25420,1.000000000,1.000000000,0.000000000,1.000000000
17025,25420,1.000000000,1.000000000,1.000000000,1.000000000
17026,30140,0.927323550,0.954545455,1.000000000,0.928329953
17026,39740,0.072676450,0.045454545,0.000000000,0.071670047
17027,25420,1.000000000,0.000000000,1.000000000,1.000000000
17028,30140,0.274370562,0.227272727,0.727272727,0.277215943
17028,25420,0.725629438,0.772727273,0.272727273,0.722784057
17029,30380,1.000000000,1.000000000,0.000000000,1.000000000
17030,25420,1.000000000,1.000000000,1.000000000,1.000000000
17032,25420,1.000000000,1.000000000,1.000000000,1.000000000
17033,30140,0.011898323,0.008253095,0.000000000,0.011108485
17033,29540,0.000540833,0.000000000,0.000000000,0.000472701
17033,25420,0.987560844,0.991746905,1.000000000,0.988418814
17034,25420,1.000000000,1.000000000,1.000000000,1.000000000
17035,99999,0.984575835,1.000000000,0.000000000,0.984924623
17035,25420,0.015424165,0.000000000,0.000000000,0.015075377
17036,25420,1.000000000,1.000000000,1.000000000,1.000000000
17037,25420,1.000000000,1.000000000,0.000000000,1.000000000
17038,30140,1.000000000,1.000000000,1.000000000,1.000000000
17039,30140,1.000000000,0.000000000,1.000000000,1.000000000
17040,25420,1.000000000,1.000000000,1.000000000,1.000000000
17041,30140,1.000000000,1.000000000,1.000000000,1.000000000
17042,29540,0.000000000,0.000610874,0.000000000,0.000047902
17042,30140,1.000000000,0.999389126,1.000000000,0.999952098
17043,25420,1.000000000,1.000000000,1.000000000,1.000000000
17044,30380,1.000000000,1.000000000,1.000000000,1.000000000
17045,25420,0.687272727,0.672727273,1.000000000,0.691034483
17045,42780,0.059636364,0.090909091,0.000000000,0.060000000
17045,99999,0.253090909,0.236363636,0.000000000,0.248965517
17046,30140,1.000000000,1.000000000,1.000000000,1.000000000
17047,25420,1.000000000,1.000000000,1.000000000,1.000000000
17048,25420,1.000000000,1.000000000,1.000000000,1.000000000
17049,99999,1.000000000,1.000000000,1.000000000,1.000000000
17050,25420,1.000000000,1.000000000,1.000000000,1.000000000
17051,26500,0.002170374,0.000000000,0.000000000,0.002117522
17051,30380,0.997829626,1.000000000,1.000000000,0.997882478
17052,26500,1.000000000,1.000000000,0.000000000,1.000000000
17053,25420,1.000000000,1.000000000,1.000000000,1.000000000
17054,30380,0.000000000,1.000000000,0.000000000,1.000000000
17055,49620,0.017355676,0.001423285,0.001210654,0.014696289
17055,25420,0.982644324,0.998576715,0.998789346,0.985303711
17056,99999,1.000000000,1.000000000,0.000000000,1.000000000
17057,25420,1.000000000,1.000000000,1.000000000,1.000000000
17058,99999,1.000000000,1.000000000,1.000000000,1.000000000
17059,30380,0.000618812,0.000000000,0.000000000,0.000548697
17059,99999,0.999381188,1.000000000,1.000000000,0.999451303
17060,26500,0.995359629,1.000000000,1.000000000,0.995464853
17060,30380,0.004640371,0.000000000,0.000000000,0.004535147
17061,25420,1.000000000,1.000000000,1.000000000,1.000000000
17062,25420,0.788659794,0.852459016,0.909090909,0.791529153
17062,99999,0.211340206,0.147540984,0.090909091,0.208470847
17063,42780,0.008534851,0.000000000,0.000000000,0.008130081
17063,30380,0.991465149,1.000000000,1.000000000,0.991869919
17064,30140,1.000000000,1.000000000,0.000000000,1.000000000
17065,25420,1.000000000,1.000000000,1.000000000,1.000000000
17066,26500,0.783895131,0.874371859,0.941747573,0.795423957
17066,30380,0.216104869,0.125628141,0.058252427,0.204576043
17067,30140,0.865697045,0.876847291,0.929203540,0.867373245
17067,39740,0.134302955,0.123152709,0.070796460,0.132626755
17068,25420,1.000000000,1.000000000,1.000000000,1.000000000
17069,25420,1.000000000,0.000000000,1.000000000,1.000000000
17070,25420,0.567321867,0.604456825,0.693693694,0.576220168
17070,49620,0.432678133,0.395543175,0.306306306,0.423779832
17071,25420,0.000000000,1.000000000,0.000000000,1.000000000
17072,25420,1.000000000,1.000000000,1.000000000,1.000000000
17073,30140,0.954604976,0.961538462,1.000000000,0.954951126
17073,29540,0.044522043,0.038461538,0.000000000,0.044198895
17073,39740,0.000872981,0.000000000,0.000000000,0.000849979
17074,25420,1.000000000,1.000000000,1.000000000,1.000000000
17075,30380,0.000000000,1.000000000,0.000000000,1.000000000
17076,99999,1.000000000,1.000000000,1.000000000,1.000000000
17077,30140,1.000000000,1.000000000,0.000000000,1.000000000
17078,25420,0.069038666,0.015734266,0.000000000,0.064865348
17078,30140,0.930961334,0.984265734,1.000000000,0.935134652
17080,25420,1.000000000,0.000000000,1.000000000,1.000000000
17081,25420,0.000000000,1.000000000,0.000000000,1.000000000
17082,99999,1.000000000,1.000000000,1.000000000,1.000000000
17083,30140,1.000000000,1.000000000,0.000000000,1.000000000
17084,30380,1.000000000,1.000000000,1.000000000,1.000000000
17085,30140,0.000000000,0.000000000,1.000000000,1.000000000
17086,99999,0.614961496,0.512195122,1.000000000,0.611344538
17086,42780,0.385038504,0.487804878,0.000000000,0.388655462
17087,30140,0.702078522,0.810810811,0.818181818,0.707877462
17087,39740,0.297921478,0.189189189,0.181818182,0.292122538
17088,30140,1.000000000,1.000000000,1.000000000,1.000000000
17089,25420,0.000000000,0.000000000,1.000000000,1.000000000
17090,25420,1.000000000,1.000000000,1.000000000,1.000000000
17093,25420,1.000000000,1.000000000,1.000000000,1.000000000
17094,99999,1.000000000,1.000000000,1.000000000,1.000000000
17097,25420,1.000000000,0.000000000,1.000000000,1.000000000
17098,25420,1.000000000,1.000000000,1.000000000,1.000000000
17099,30380,1.000000000,1.000000000,1.000000000,1.000000000
17101,25420,1.000000000,1.000000000,1.000000000,1.000000000
17102,25420,1.000000000,1.000000000,1.000000000,1.000000000
17103,25420,1.000000000,1.000000000,1.000000000,1.000000000
17104,25420,1.000000000,1.000000000,1.000000000,1.000000000
17105,25420,1.000000000,1.000000000,1.000000000,1.000000000
17106,25420,1.000000000,1.000000000,1.000000000,1.000000000
17107,25420,1.000000000,0.000000000,0.000000000,1.000000000
17108,25420,1.000000000,1.000000000,1.000000000,1.000000000
17109,25420,1.000000000,1.000000000,1.000000000,1.000000000
17110,25420,1.000000000,1.000000000,1.000000000,1.000000000
17111,25420,1.000000000,1.000000000,1.000000000,1.000000000
17112,25420,1.000000000,1.000000000,1.000000000,1.000000000
17113,25420,1.000000000,1.000000000,1.000000000,1.000000000
17120,25420,0.000000000,1.000000000,1.000000000,1.000000000
17121,25420,0.000000000,1.000000000,1.000000000,1.000000000
17122,25420,0.000000000,0.000000000,1.000000000,1.000000000
17123,25420,0.000000000,0.000000000,1.000000000,1.000000000
17124,25420,0.000000000,0.000000000,1.000000000,1.000000000
17125,25420,0.000000000,0.000000000,1.000000000,1.000000000
17126,25420,0.000000000,0.000000000,1.000000000,1.000000000
17127,25420,0.000000000,0.000000000,1.000000000,1.000000000
17128,25420,0.000000000,1.000000000,1.000000000,1.000000000
17129,25420,0.000000000,0.000000000,1.000000000,1.000000000
17130,25420,0.000000000,1.000000000,0.000000000,1.000000000
17177,25420,0.000000000,1.000000000,0.000000000,1.000000000
17201,16540,1.000000000,1.000000000,1.000000000,1.000000000
17202,16540,1.000000000,1.000000000,1.000000000,1.000000000
17210,16540,1.000000000,0.000000000,1.000000000,1.000000000
17211,99999,1.000000000,1.000000000,1.000000000,1.000000000
17212,99999,1.000000000,1.000000000,1.000000000,1.000000000
17213,26500,1.000000000,1.000000000,0.000000000,1.000000000
17214,16540,1.000000000,1.000000000,1.000000000,1.000000000
17215,99999,0.457142857,0.000000000,1.000000000,0.460992908
17215,26500,0.542857143,0.000000000,0.000000000,0.539007092
17217,16540,1.000000000,0.000000000,1.000000000,1.000000000
17219,16540,1.000000000,1.000000000,0.000000000,1.000000000
17220,16540,1.000000000,1.000000000,1.000000000,1.000000000
17221,16540,1.000000000,1.000000000,1.000000000,1.000000000
17222,23900,0.053682426,0.073170732,0.084507042,0.054515719
17222,16540,0.946317574,0.926829268,0.915492958,0.945484281
17223,99999,1.000000000,1.000000000,1.000000000,1.000000000
17224,99999,0.001470588,0.068965517,0.000000000,0.004172462
17224,16540,0.998529412,0.931034483,1.000000000,0.995827538
17225,16540,1.000000000,1.000000000,1.000000000,1.000000000
